id,name,birth,rating,noOfTimesRated
700574,Angela Punch McGregor,1953,0,0
740634,Jozef Roposa,1961,0,0
1000,Tom Byron,1961,0,0
4422558,Filip Mayer,1997,0,0
442695,Nikos Kavvadias,1910,0,0
632754,Kazuhiko Nishimura,1966,0,0
218364,Stéphane Demers,1966,0,0
1887409,Dani Rosenberg,1979,0,0
2052996,Maureen McCabe,1947,0,0
491682,Jean-Claude Lauzon,1953,0,0
612117,Elise Muller,1967,0,0
4083675,Antonello Novellino,1981,0,0
262881,Jerry Evans,1955,0,0
207385,Catherine Robbe-Grillet,1930,0,0
1086738,Sebastián Tolosa,1977,0,0
320059,Robert Emmett Ginna,1925,0,0
357745,Bernie Hamilton,1928,0,0
1062522,Maureen Langham,1977,0,0
787382,Josef Shaftel,1919,0,0
671375,Meeno Peluce,1970,0,0
1983464,Elfriede Fischinger,1910,0,0
2508344,Philip Covin,1973,0,0
138676,João Emanuel Carneiro,1970,0,0
2718712,Sabina Gadecki,1983,0,0
547053,Mariani,1933,0,0
5328306,Juan Du,1982,0,0
892946,Francesco Venditti,1976,0,0
186674,Leila Cravo,1953,0,0
184748,David Cowgill,1960,0,0
803111,Alekos Sissovitis,1965,0,0
490571,Chia Chang Liu,1941,0,0
495877,Fran Lebowitz,1950,0,0
855429,Shinobu Terajima,1972,0,0
82334,Beate Bille,1976,0,0
845900,Jean Tabary,1930,0,0
2167623,Michal Dabal,1985,0,0
666920,Matthias Paul,1964,0,0
179416,Nadine Corde,1977,0,0
283852,István Fogarasi,1944,0,0
66800,Faruk Begolli,1944,0,0
568284,Curt McDowell,1945,0,0
164639,Alan Clarke,1935,0,0
924333,Mark Whitbread,1966,0,0
2244852,Brian Gleeson,1987,0,0
399196,L. Ron Hubbard,1911,0,0
34307,André Arend van de Noord,1964,0,0
684291,Lou Piniella,1943,0,0
3972,Ryan Shore,1974,0,0
833921,Matthew Stravitz,1979,0,0
53910,Héctor Barca,1979,0,0
457776,Katja Kittendorf,1971,0,0
1938069,Kevin Kramer,1976,0,0
3898671,Dane Komljen,1986,0,0
354914,Georgina Hale,1943,0,0
473103,Bozena Krzyzanowska,1957,0,0
708095,Rambha,1976,0,0
351324,Anna Górna,1944,0,0
12749,Arthur Scipio Africano,1967,0,0
2154428,Yoshinori Horimoto,1970,0,0
414357,Christian Jacobs,1972,0,0
579954,Jirí Menzel,1938,0,0
3426767,Jaaron Drew,1987,0,0
3055931,Edson Ferreira,1972,0,0
736190,Maria Rodziewiczówna,1863,0,0
1216885,Mustapha Kateb,1920,0,0
1835921,Lauren Leech,1986,0,0
1478554,Tibor Lukács,1978,0,0
3906906,Mátyás Prikler,1982,0,0
590474,Ilias Mylonakos,1941,0,0
406126,Kurt Hübner,1916,0,0
1252256,Ramiro Longo,1977,0,0
1446329,Andy Sottilare,1962,0,0
364126,Brett Harrelson,1963,0,0
4749270,Michel Curiel,1984,0,0
1445385,Candela Figueira,1978,0,0
10162,Armando Acosta,1925,0,0
604281,Agustín Moreto,1618,0,0
2584586,Simona Vogel,1983,0,0
285308,Colin Forbes,1923,0,0
2359379,Steve Myung,1975,0,0
871833,Mariusz Trelinski,1962,0,0
830647,Ivo Stivicic,1936,0,0
7961669,René Dohmen,1966,0,0
644345,Jobst Oetzmann,1961,0,0
1926617,Airi Taira,1984,0,0
135131,Bill Capizzi,1937,0,0
2366662,Nora Bauer,1969,0,0
1361364,Stéphane Debac,1973,0,0
1996073,Maggie Contreras,1983,0,0
3107182,Sarah Akokhia,1984,0,0
374220,Si Heiman,1961,0,0
527843,Natália Luísa,1960,0,0
4150219,Yuri Ancarani,1972,0,0
9061279,J.C. Lin,1991,0,0
1846274,Gonzalo Vivanco,1972,0,0
5535067,Aïda Ballmann,1985,0,0
733150,Tom Robinson,1950,0,0
297835,Makoto Fujita,1933,0,0
1243973,Elik Alvarez,1974,0,0
4151327,Finn Alnaes,1932,0,0
909727,Kay Walsh,1911,0,0
1719,George Segal,1934,0,0
9106,Jack Abramoff,1958,0,0
344582,Per Grundén,1922,0,0
1347,Barbara Hershey,1948,0,0
1379529,Carolyn Cassling,1979,0,0
3391189,Guy Adkins,1968,0,0
549924,Max Marquis,1925,0,0
2288083,Nicholas Humphries,1981,0,0
278154,Neil Finn,1958,0,0
1409123,Young-hoon Park,1964,0,0
847291,Hideo Takamatsu,1929,0,0
2916662,Nadira Murray,1981,0,0
359454,Chip Hand,1954,0,0
2119781,Xiaoming Huang,1977,0,0
6964018,Roger Crook,1981,0,0
1282362,Per Kjerstad,1977,0,0
79219,Oliver Betke,1966,0,0
345128,Kitty Kino,1948,0,0
841910,Nick Swardson,1976,0,0
10420992,Georg Gärtner,1920,0,0
705173,Isaac-Pierre Racine,1963,0,0
157410,Caroline Chikezie,1974,0,0
484111,Bill Lancaster,1947,0,0
456249,Eberhard Kirchberg,1950,0,0
564786,John McCalmont,1968,0,0
465851,Lionel Kopp,1962,0,0
947302,Hsiao-Yeh,1951,0,0
2149322,Anat Zeltzer,1959,0,0
1213069,Gegham Harutyunyan,1905,0,0
511723,Leslie Linder,1924,0,0
390738,Josh Holland,1974,0,0
947508,Leslie Yeo,1915,0,0
868411,Vittorio Torre,1974,0,0
447362,Sally Kemp,1933,0,0
1461934,Alex Scott,1979,0,0
823342,Laurence Starkman,1951,0,0
457561,Kôichi Kitamura,1931,0,0
2308587,Brian Kotowski,1981,0,0
471690,Kristoff,1974,0,0
695608,Dierk Prawdzik,1962,0,0
1368718,Pascal Sellem,1964,0,0
493003,Ronald William Lawrence,1964,0,0
662820,Andrew Parkinson,1959,0,0
1221800,Franck Sforza,1969,0,0
594099,Yevgeni Mitta,1963,0,0
885330,Annu Valonen,1964,0,0
314606,Félix Germán,1957,0,0
117145,Joshua Bryant,1939,0,0
119603,Anne Cathrin Buhtz,1973,0,0
874661,Lhakpa Tsamchoe,1972,0,0
1034172,Zsolt Nagy,1976,0,0
297624,Arthur Fuhrmann,1930,0,0
4751008,Kalliany Alvarez,1985,0,0
799226,Satu Silvo,1962,0,0
939079,Goon Chung Wong,1964,0,0
3768761,Lukás Hanulák,1984,0,0
1665537,Ronald Zehrfeld,1977,0,0
3110389,Aki Asakura,1991,0,0
629195,Adama Niane,1966,0,0
356850,Robert Halmi Sr.,1924,0,0
297095,Dag Frøland,1945,0,0
119144,Bill Buell,1952,0,0
788513,Greg Shapiro,1972,0,0
475648,Muazzez Kurdoglu,1920,0,0
922877,McKenzie Westmore,1977,0,0
1191615,Ulrike von Ribbeck,1975,0,0
2627773,Corey Brooks,1989,0,0
9548888,Eben Britton,1987,0,0
580685,Mihai Mereuta,1924,0,0
620527,Konrad Nalecki,1919,0,0
2661864,Maria Dragus,1994,0,0
22903,John Altman,1949,0,0
1261,Rebecca Gayheart,1971,0,0
139489,Alejo Carpentier,1904,0,0
1164381,Steven Earl-Edwards,1946,0,0
417363,Jan Janczewski,1928,0,0
4713570,Attila Hartung,1991,0,0
463989,Stefan Kolditz,1956,0,0
406057,Else Højgaard,1906,0,0
411857,Gregory Itzin,1948,0,0
586167,Zivorad Mihajlovic-Silja,1920,0,0
365234,Richard Harris,1934,0,0
2206424,Alfredo Mora Manzano,1975,0,0
2786341,Victoria Masina,1968,0,0
171917,James F. Collier,1929,0,0
1694256,Julián López,1978,0,0
1975771,Masashi Mikami,1983,0,0
537292,Franca Maï,1959,0,0
4318557,Kristína Greppelová,1984,0,0
1566271,Peter Tatchell,1952,0,0
599366,Manuel Montenegro,1953,0,0
73571,Stephen Beresford,1972,0,0
650922,Mercedes Ortega,1970,0,0
6130755,Víctor José Pintor,2001,0,0
886139,Frank van den Eeden,1971,0,0
2614275,Francisco Moreira,1981,0,0
44916,Parveen Babi,1949,0,0
432667,Katarzyna Jungowska,1978,0,0
403926,Matthew Robert Kelly,1972,0,0
138260,Antonio Carluccio,1937,0,0
953216,Nikos Zapatinas,1945,0,0
1389976,An Jo,1982,0,0
2195120,Deanna Hodges,1971,0,0
1105428,Iosif Ivanovici,1845,0,0
30508,Gianni Ansaldi,1959,0,0
2994694,K'Naan,1978,0,0
139264,Howard Carpendale,1946,0,0
705135,Lewis J. Rachmil,1908,0,0
1065686,Farah Khalid,1976,0,0
342590,Anatoliy Grishko,1952,0,0
318958,Kristen Gillespie,1962,0,0
782841,Toshihiko Seki,1962,0,0
1113662,Seiji Chihara,1970,0,0
317413,Martin Gies,1951,0,0
789234,Jennifer Sharpe,1969,0,0
438272,Jo Ann Kaplan,1945,0,0
1670469,Hiroyuki Morisaki,1971,0,0
649573,Vasili Ordynsky,1923,0,0
945912,Tamara Yandiyeva,1955,0,0
457128,Pyotr Kiselyov,1918,0,0
1042699,William Cleere,1974,0,0
6226190,Paul Elam,1957,0,0
112207,Randy Brooks,1950,0,0
545876,Rodolphe Marconi,1976,0,0
122209,Torbjörn Burman,1946,0,0
536708,Shankar Mahadevan,1967,0,0
1768263,Alix Delaporte,1969,0,0
3788723,Bálint Nagy,1986,0,0
563403,Alfred Mazure,1914,0,0
1017719,Luca Calvani,1974,0,0
498081,Rich Lee,1954,0,0
92476,Jordi Boixaderas,1959,0,0
1019814,Gunde Johansson,1922,0,0
2169431,Mariem Hassan,1958,0,0
1464511,Jody Lee Lipes,1982,0,0
1344821,Florence Bujard,1975,0,0
10429198,Stanislav Dolgosheev,1946,0,0
2736690,Alicia von Rittberg,1993,0,0
489970,Andrew Laszlo,1926,0,0
1483241,Dylan Hartigan,1996,0,0
114628,Sam Brown,1964,0,0
122568,Archibaldo Burns,1914,0,0
787228,Alex Sheafe,1937,0,0
904095,Erik de Vries,1963,0,0
1992631,David Verdaguer,1983,0,0
2641013,Liam Owen,1972,0,0
2701,Paulette Rubinstein,1923,0,0
3521692,Charlie Dick,1934,0,0
939251,Melvin Wong,1949,0,0
1702868,Jishu Sengupta,1977,0,0
774705,Vasko Scholz,1981,0,0
1036641,Serah D'Laine,1982,0,0
926211,Preston A. Whitmore II,1962,0,0
567710,Country Joe McDonald,1942,0,0
32426,Geneviève Appleton,1970,0,0
951793,Alejandro Zafra,1988,0,0
42049,Elise Aulinger,1881,0,0
167197,Charlie Clouser,1963,0,0
1482650,Ryan R. Williams,1982,0,0
8522504,Bhrugesh Amin,1994,0,0
267374,Álvaro Faria,1954,0,0
1253494,Yuriy Tomoshevskiy,1956,0,0
885499,Semyon Valyushok,1930,0,0
469036,Vladimir Kozel,1919,0,0
777617,Libgart Schwarz,1941,0,0
757465,Hani Salama,1977,0,0
7842264,Mayssa Maghrebi,1983,0,0
2667433,Kaido Haavandi,1977,0,0
936259,Ole Wisborg,1925,0,0
622553,James Naughton,1945,0,0
520657,Malgorzata Lorentowicz,1927,0,0
2628864,Hironori Yamasaki,1982,0,0
6675,Jocelyn M. Ajami,1950,0,0
443001,Bernard Kay,1928,0,0
2453618,Thomas Aichinger,1980,0,0
382159,Richard Hey,1926,0,0
2355337,Daniel Guyton,1977,0,0
908525,Anzac Wallace,1945,0,0
1837588,Taylor Spreitler,1993,0,0
812186,Ana Sofrenovic,1972,0,0
69769,Vladimir Belyaev,1909,0,0
10984797,David Allen,1983,0,0
1426886,Justine Baker,1973,0,0
470063,Hans Kratzert,1940,0,0
4015938,Andrzej Glowinski,1938,0,0
2481137,Carolyn Genzkow,1992,0,0
2005574,Tucker Lucas,1985,0,0
795981,Skyler Shaye,1986,0,0
1297926,Christopher Amitrano,1973,0,0
497416,Hyun-seung Lee,1961,0,0
537078,Derek Mahon,1941,0,0
620705,Aïché Nana,1936,0,0
393322,Heddy Honigmann,1951,0,0
890630,Mikhail Vaskov,1956,0,0
59704,Rainer Basedow,1938,0,0
372918,Morten Hebsgaard,1963,0,0
209,Tim Robbins,1958,0,0
2406112,Rubén Galindo Jr.,1962,0,0
450899,Christopher Keyser,1960,0,0
1358366,Andrew Hyatt,1982,0,0
687912,József Pocsai,1974,0,0
1587680,Krzysztof Wierzbianski,1938,0,0
428243,Ian Jones,1931,0,0
664420,Ioan Gyuri Pascu,1961,0,0
705299,Rubén Rada,1943,0,0
3263095,Robbins Barstow,1919,0,0
688,Sela Ward,1956,0,0
211278,Alessandra de Rossi,1984,0,0
957504,Claudia Zobel,1965,0,0
679932,Jon Philion,1969,0,0
1125288,Brian Berrebbi,1978,0,0
2002641,Luis A. Colon,1974,0,0
1162612,Ken Blackwell,1948,0,0
1814159,Fernando Fernandes,1981,0,0
10096,Barry Ackroyd,1954,0,0
1042757,Gustavo Falcão,1977,0,0
6622868,Cortney Wiggins,1980,0,0
80212,Raoul Bhaneja,1974,0,0
5461819,John DaSilva,1964,0,0
387002,Jack Hively,1910,0,0
90004,Jeff Blynn,1944,0,0
2233310,Matthew Mercer,1982,0,0
536514,Anthony Magro,1923,0,0
3491328,Richard Saylor,1926,0,0
577157,Elena Meißner,1973,0,0
303826,Jacques Gamblin,1957,0,0
895709,Edoardo Vianello,1938,0,0
54126,Antonina Barczewska,1915,0,0
6061404,Caleb Alexandra,1993,0,0
2882978,Anna Fialová,1995,0,0
957319,Jovan Zivanovic,1924,0,0
1470542,Nathan Hughes,1987,0,0
473175,Marco Kröger,1963,0,0
449667,Charlotte Kerr,1927,0,0
7346573,Esther Supreeleela,1994,0,0
2104936,John Myung,1967,0,0
2121485,Thimo Meitner,1994,0,0
463433,Pancho Kohner,1939,0,0
1997080,Roger Mas,1975,0,0
256765,Robert Enckell,1959,0,0
552922,Rafael Martín,1949,0,0
706556,Tommaso Ragno,1967,0,0
1368859,Fabiana Karla,1975,0,0
1683808,Stephen Lobo,1973,0,0
61217,Stiv Bators,1949,0,0
136985,Kristin Carey,1969,0,0
430556,Brent Joseph,1974,0,0
22085,Giaime Alonge,1968,0,0
226459,Ani Difranco,1970,0,0
3824737,Seth Wescott,1976,0,0
280130,Michael Fitz,1958,0,0
553916,Luciano Martino,1933,0,0
721315,Jonathan Reyes,1984,0,0
768574,José Sazatornil,1925,0,0
232206,Gary Donatelli,1951,0,0
590520,Branko Milosevic,1932,0,0
266521,Herodes Falsk,1954,0,0
4349676,Ellis Crewe-Candy,1987,0,0
8960028,Vojtech Johaník,1986,0,0
465293,Albrecht Konrad,1949,0,0
252990,Chris Elbert,1963,0,0
2490263,Gerard McCarthy,1981,0,0
849609,Alain Tanner,1929,0,0
2355385,Francis Reyes,1967,0,0
954934,Patricia Zentilli,1970,0,0
49702,Hugo Egon Balder,1950,0,0
1770445,Ana Gabriela Guevara,1977,0,0
509673,Andris Liepa,1962,0,0
189934,Paola Tiziana Cruciani,1958,0,0
2140048,Pavol Smolárik,1984,0,0
263478,August Everding,1928,0,0
209075,Anne Teresa De Keersmaeker,1960,0,0
111983,Foster Brooks,1912,0,0
2573224,John Edward Lee,1981,0,0
1834200,Andrew Lahmann,1981,0,0
513018,Teri Ann Linn,1961,0,0
108601,Dan Bricklin,1951,0,0
146895,Derek Kavanagh,1930,0,0
1225348,Yat Ning Chan,1979,0,0
190771,Gyula Csortos,1883,0,0
759589,Jesper Salén,1978,0,0
958590,Dicky Zulkarnaen,1939,0,0
20441,Dede Allen,1923,0,0
441101,Ryûji Katagiri,1947,0,0
2039205,Brad Hallowell,1981,0,0
4292260,Chin-Jung Kang,1967,0,0
955288,Michel Zgarka,1950,0,0
774828,Wolfgang Schoor,1926,0,0
1687917,Jan Kaplicky,1937,0,0
2018970,Laszlo Klima,1962,0,0
680360,Dino Phillips,1969,0,0
81466,Zbigniew Bielski,1946,0,0
1221434,Lajos Nádorfi,1951,0,0
141140,Isabelle Carré,1971,0,0
81221,Héctor Bidonde,1937,0,0
258757,Richard Erdman,1925,0,0
659668,Francesco Pannofino,1958,0,0
473507,Jan Kubista,1952,0,0
1553775,Crispian Mills,1973,0,0
1680298,Atiq Rahimi,1962,0,0
695,Joanne Whalley,1961,0,0
127373,Louis C.K.,1967,0,0
99114,Philippe Bouclet,1948,0,0
3545828,Simon Drescher,1979,0,0
322922,Goldie Glitters,1945,0,0
3364324,Niall Maher,1986,0,0
6379644,Giacobbe Fragomeni,1969,0,0
1671404,Mary Elizabeth King,1986,0,0
401,Laurence Fishburne,1961,0,0
951767,Tania Zaetta,1970,0,0
1803947,Tony Asher,1939,0,0
33081,Semyon Aranovich,1934,0,0
3578908,Susanna Ericsson,1987,0,0
434896,Nathaniel Kahn,1962,0,0
422377,Aleksandar Jevdjevic,1937,0,0
222664,Scott Devine,1969,0,0
732093,Pablo Reyero,1966,0,0
1356010,Wajid A. Nashaad,1953,0,0
1396919,Dave Kushner,1965,0,0
913610,Markus Wasmeier,1963,0,0
179440,Margarida Cordeiro,1939,0,0
247477,Richert Easley,1944,0,0
6411196,Juan Vicente Castillejo,1988,0,0
1292891,Jinglei Xu,1974,0,0
9031864,Sathish Shankutty,1991,0,0
649940,Ferdinando Orlandi,1925,0,0
1631599,Rita Bennett,1941,0,0
2253996,Ryan Goldhar,1976,0,0
538538,Mukadas Makhmudov,1926,0,0
3814074,Tomasz Wasilewski,1980,0,0
472192,Nina Kronjäger,1967,0,0
855346,Oleg Teptsov,1954,0,0
757280,R.C. Sakthi,1939,0,0
617237,Marie Málková,1941,0,0
3810788,Michael P. Blevins,1987,0,0
1078351,Carlos Zaragoza,1970,0,0
2192889,Ronny Turiaf,1983,0,0
655803,Padmini,1932,0,0
8395217,Yavuz Selim Isler,1998,0,0
322381,Evgeniy Glebov,1929,0,0
1030832,Katerina Lehou,1972,0,0
3708800,Takashi Kanno,1950,0,0
2946037,Roberto Bocchi,1953,0,0
493913,Levan Lazishvili,1961,0,0
2532508,Rudolf Adler,1941,0,0
436000,Aake Kalliala,1950,0,0
1538525,Derek Carpenter,1948,0,0
1010540,Terence Winter,1960,0,0
5308,Cassandra Peterson,1951,0,0
333996,Davy Graham,1940,0,0
388514,Ulrich Hoeneß,1952,0,0
1298487,Muni Cader,1932,0,0
1682793,Pierre Kiwitt,1977,0,0
241808,Vladimir Dunayev,1929,0,0
690308,João Ponces de Carvalho,1957,0,0
33014,Stojan 'Stole' Arandjelovic,1930,0,0
4285606,Arsen Azatyan,1959,0,0
575879,Christy L. Medrano,1970,0,0
67323,Bahram Beizai,1938,0,0
931868,Van Williams,1934,0,0
246222,Helmut Dziuba,1933,0,0
274016,Cristina Ferrare,1950,0,0
346535,Pierre Guffroy,1926,0,0
475572,Richard Kuranda,1969,0,0
668677,Dixie Peabody,1947,0,0
5612775,Yaara Benbenishty,1989,0,0
749104,Belén Rueda,1965,0,0
385032,Rib Hillis,1970,0,0
246365,Miklós Déri,1964,0,0
37279,Rose Arrick,1928,0,0
384969,Ryan Hilliard,1945,0,0
1550452,Bobbi Sue Luther,1978,0,0
681264,Priit Pärn,1946,0,0
329730,Suresh Gopi,1958,0,0
3761630,Ilona Kolonits,1922,0,0
3382120,Lan Qin,1981,0,0
356989,Peter Halpin,1984,0,0
6236,Mike Post,1944,0,0
1736049,Mariah Robinson,1980,0,0
958110,Mohamed Zran,1959,0,0
231698,Vasiliy Domrachyov,1963,0,0
4980889,Haidy Jacobi,1928,0,0
372845,Pedro Hebenstreit,1926,0,0
804736,Mogens Skot-Hansen,1908,0,0
1289946,Michael Lockridge,1981,0,0
6118964,Axel Mustad,1984,0,0
833143,Richard Strahle,1957,0,0
22765,Héctor Alterio,1929,0,0
806988,Bozidar Smiljanic,1936,0,0
2174582,Yueh-Hsun Tsai,1968,0,0
25837,Carlos Ancira,1929,0,0
432264,Isaac Julien,1960,0,0
874513,Tomasz Tryzna,1948,0,0
1399329,Taishi Takemoto,1966,0,0
419074,John Jarvis,1932,0,0
759675,Antonis Samarakis,1919,0,0
873299,James Troesh,1956,0,0
4341439,Jakub Mohamed Ali,1972,0,0
2413974,Chavit Singson,1941,0,0
274745,Alessandra Ferri,1963,0,0
171123,Lisa Coleman,1960,0,0
697978,Henrik Prip,1960,0,0
387175,Ivan Hlas,1954,0,0
958597,Stewart J. Zully,1955,0,0
631359,Francisco Nieva,1924,0,0
2414878,Nicole Smolen,1996,0,0
3719779,Amy Bernard,1986,0,0
2152628,Andy Koontz,1975,0,0
1842419,Lynn Adrianna,1979,0,0
23927,Christiane Amanpour,1958,0,0
626859,Benedict Neuenfels,1966,0,0
3669294,Tyler Pray,1983,0,0
2133813,Patrick Crowley,1976,0,0
300690,Marcelo Gaete,1935,0,0
5999001,David Koonce,1980,0,0
656028,Niccolò Paganini,1782,0,0
3073947,Cinta Laura Kiehl,1993,0,0
1291955,Eugene Domingo,1971,0,0
527787,Maria Pia Luzi,1941,0,0
1288432,Donald Rumsfeld,1932,0,0
481418,Richard LaGravenese,1959,0,0
1474882,Marek Rebacz,1958,0,0
80497,Luca Biagini,1949,0,0
1450481,Klaus-Dieter Lehmann,1940,0,0
1489072,Thomas Christopher Colby,1966,0,0
970121,Stacey Scheller,1966,0,0
562203,Miko Mayama,1939,0,0
1444478,Mark Price,1972,0,0
86134,Rogelio Blain,1944,0,0
1858355,Jared Lipof,1972,0,0
2079539,Amanda Sorvino,1971,0,0
867949,Waldemar Torenstra,1974,0,0
1855307,Julian Rozzell Jr.,1971,0,0
6576594,Helena Hsu,1985,0,0
86689,Perry Blake,1970,0,0
665320,Johnny Pate,1923,0,0
3431987,Theo Bleckmann,1966,0,0
5813285,Barbara Dunkelman,1989,0,0
811284,Jon Snow,1947,0,0
1725829,John Sheahan,1939,0,0
6691849,Ikunosuke,1993,0,0
596449,Kirill Molchanov,1922,0,0
1768182,Bastian Günther,1974,0,0
1855782,Anna Bridgforth,1985,0,0
417541,Sun-Woo Jang,1952,0,0
467486,Igor Kostolevskiy,1948,0,0
473822,Leonid Voron,1954,0,0
4648141,Natalya Bardo,1988,0,0
763518,Jacques Santi,1939,0,0
205864,Andrei Davydov,1951,0,0
1185736,Masumi Miyazaki,1968,0,0
2581544,Alexander Bakshaev,1987,0,0
2782649,Geoffrey Ross,1967,0,0
3471295,Arnold Borshay,1929,0,0
298835,Janne Furch,1915,0,0
740856,Murilo Rosa,1970,0,0
921214,Marco Werba,1963,0,0
949744,Karen Young,1958,0,0
218121,María José Demare,1949,0,0
6965248,Darcy Grey,1991,0,0
268975,Françoise Faucher,1929,0,0
2327627,Jason Abustan,1983,0,0
5888606,Frithjof Gawenda,1997,0,0
2062691,Travis Caldwell,1989,0,0
267588,Martin Farkas,1964,0,0
708538,Abraham Ramos,1974,0,0
691481,Yuriy Popovich,1959,0,0
874438,Christopher Trussell,1937,0,0
2814857,Neo Rauch,1960,0,0
3485229,Palina Rojinski,1985,0,0
88153,Stephan Bleek,1955,0,0
919774,Karl-Erik Welin,1934,0,0
3296820,Sean Flanagan,1986,0,0
122945,R.L. Burnside,1926,0,0
2993207,Adam Rogatty,1956,0,0
112392,John Dennis,1925,0,0
318074,Herschel Burke Gilbert,1918,0,0
1800096,Stefanie Höner,1969,0,0
691780,Jean-François Poron,1936,0,0
703101,Ann Queensberry,1928,0,0
6231264,Kyle Climans,1991,0,0
254527,Lang Elliott,1950,0,0
5640,Helmuth Ashley,1919,0,0
51855,Tarashankar Banerjee,1898,0,0
2186142,Menyhért Lakatos,1926,0,0
262254,Thomas Etzold,1956,0,0
1946943,Mieko Tsudoi,1949,0,0
952043,Milena Zahrynowska,1941,0,0
239806,Réjean Ducharme,1941,0,0
1513947,Leonardo Domingues,1973,0,0
4939385,Youssef El-Assal,1947,0,0
815885,Yôko Soumi,1965,0,0
1630931,Carmelo Anthony,1984,0,0
7452547,Vladimir Ivanov,1947,0,0
697763,Albino Principe,1920,0,0
394248,Neil Hopkins,1977,0,0
2282388,Ivy Joeva,1981,0,0
9497167,Ramiro Carrera Diaz,1985,0,0
765024,Michel Sardou,1947,0,0
218459,Yuriy Demich,1948,0,0
2004223,Jack Silverman,1927,0,0
1294852,Mikolaj Sidorczenko,1944,0,0
872653,Tatjana Trieb,1985,0,0
466273,Vojislav Korijenac,1941,0,0
415779,Fadhel Jaïbi,1945,0,0
10458238,Dori Lage,1947,0,0
1055050,Orhan Aydin,1961,0,0
1548693,Maria Czubaszek,1939,0,0
1470793,Stephanie James,1985,0,0
3077730,András Cserna-Szabó,1974,0,0
398244,John Howley,1949,0,0
507116,Laura Cannon,1947,0,0
389238,Pascal Hoffmann,1957,0,0
195020,Yvonne D'Alpra,1938,0,0
474494,Anri Kulev,1949,0,0
5041470,Jack Fertig,1955,0,0
1482661,Francesca Zappitelli,1981,0,0
116924,David Bryan,1962,0,0
94277,Maria Bonelou,1940,0,0
1727323,Andrew Gregson,1978,0,0
1190712,Julio Pliego,1928,0,0
554136,Zelia Martins,1947,0,0
577972,Max Mellin,1904,0,0
5190368,Jong-Hyun Lee,1990,0,0
345063,Klaus Grünberg,1941,0,0
353376,Cosma Shiva Hagen,1981,0,0
1795238,Andrej Dojkic,1980,0,0
722423,Erica Rhodes,1983,0,0
315416,Otto Geyer,1940,0,0
798978,Stanley Silverman,1938,0,0
2207596,James Walker,1926,0,0
171811,Yann Collette,1956,0,0
122121,Felix Burleson,1948,0,0
29753,Michel Angely,1962,0,0
670323,Salmaan Peerzada,1942,0,0
186528,Cynthia Cranz,1969,0,0
5453563,Jakub Artwik,1983,0,0
847054,Hitoshi Takagi,1925,0,0
6450154,Berna Inceoglu,1982,0,0
173979,Rudy Ruggiero,1961,0,0
4603929,Alfonso Pontillo,1986,0,0
2965271,Arthur Darvill,1982,0,0
1011949,Uwe Poppe,1963,0,0
128070,Diego Cadavid,1978,0,0
576461,Günter Mehnert,1930,0,0
563657,Dora Mazzone,1964,0,0
3980965,Ross McElwee Jr.,1920,0,0
733508,Enzo Robutti,1933,0,0
165493,William F. Claxton,1914,0,0
391600,Clare Holman,1964,0,0
540791,San Fu Maltha,1958,0,0
41616,Lotte Palfi Andor,1903,0,0
578903,David Mendenhall,1971,0,0
524331,Tony Lucca,1976,0,0
3454600,Klaus Peter Karger,1955,0,0
4438607,Shô Kataoka,1982,0,0
757053,Rumi Sakakibara,1951,0,0
2948387,Jonas von Lingen,1979,0,0
574882,Courtland Mead,1987,0,0
795953,Ronald Shusett,1935,0,0
2189596,Yasmin Fudakowska,1981,0,0
1296554,Ben Wheatley,1972,0,0
1943943,Jeffrey Stoltzfus,1978,0,0
948375,Yoshinaga Yoko'o,1930,0,0
757429,Olga Salagová,1944,0,0
522909,Yan-Kay Crystal Lowe,1981,0,0
9407341,Miyu Fujikawa,2004,0,0
837064,David Suchet,1946,0,0
1522252,Mitko Apostolovski,1955,0,0
1678630,Fraser Brown,1974,0,0
7228674,Marco Lledó Escartín,1984,0,0
579823,Oleg Menshikov,1960,0,0
684687,Margarida Rebelo Pinto,1965,0,0
170228,Manfredo Colassanti,1902,0,0
4135613,Gábor Leskovics,1966,0,0
2908908,Thorsten Wenning,1982,0,0
6677131,Philipp Mogilnitskiy,1981,0,0
321383,Luciana Giussani,1928,0,0
132371,David Campbell,1973,0,0
104809,Luis Brandoni,1940,0,0
3676513,Judy Minx,1989,0,0
889355,Richard Vanstone,1946,0,0
1281749,Fay Xyla,1975,0,0
661000,Sabrina Paravicini,1970,0,0
146689,Angela Cavagna,1966,0,0
363167,Jimmi Harkishin,1965,0,0
137443,Sophie Carlhian,1962,0,0
681723,Helmut Pick,1929,0,0
1716291,Robbie Dupree,1946,0,0
3388759,Andrew Dasz,1977,0,0
503931,Marek Lescák,1971,0,0
1579896,Micah Kelpin,1977,0,0
4549081,Valeriy Kondratev,1952,0,0
899087,Danny Vinson,1954,0,0
887452,Erik Van Looy,1962,0,0
286399,George Formby,1904,0,0
2272765,Tom Fox Davies,1985,0,0
703137,Edson Queiroz,1925,0,0
369736,Jirí Havelka,1980,0,0
302270,Vladislav Galkin,1971,0,0
2179303,Sarah Landman,1983,0,0
131209,Roberto Camardiel,1917,0,0
2057,Richard Edson,1954,0,0
4469903,Nic Campos,1987,0,0
3418619,Spencer Boldman,1992,0,0
